Product ID,Height (cm),Width (cm),Depth (cm),Avg Daily Demand,Product Category,Score
P92737,43.56240029,17.74937954,27.8943389,32.88078709,Electronics,15.62401461
P43240,48.52278185,5.852485075,19.07576429,78.35634604,Furniture,38.89584856
P65094,17.48886424,20.15318222,27.99346759,39.8931462,Food,66.84854273
P84174,45.29550319,20.15693326,19.29142737,75.31518529,Electronics,93.84060316
P83070,48.86185901,20.98136253,13.36172611,39.64505884,Clothing,98.77158687
P34950,15.36485052,11.92215436,36.51518438,54.74267676,Toys,76.3186438
P27317,15.519861,19.81158279,32.98753571,53.21172359,Toys,57.37693056
P49644,34.56753219,21.915236,25.260011784263178,41.67459143,Clothing,75.66096897
P02040,9.266097676,19.17764686245946,32.85083842,11.79243354,Clothing,27.32364195
P22317,13.45143328,15.41118582,27.40136557,51.50683097,Furniture,28.36030273
P13666,36.8626019,25.91048385,37.3348253,50.78614258,Toys,65.43493462
P55840,19.9837999,9.947944846,6.414252584,62.92587257,Electronics,87.18355764
P99959,37.34877786,20.616646302862318,29.5012873,116.9449673,Furniture,96.98094892
P34868,28.07639035,18.55616069,28.50080856,51.6759182,Toys,34.13346008
P14326,23.49357431,4.851082664,20.48394226,71.98487245,Food,79.65536231
P36721,31.056961874915128,20.30590396,30.1480565,49.91641668,Electronics,85.15308053
P93938,44.0934744,26.23149203,27.42365277,14.04823625,Furniture,62.3173243
P62446,8.466098864,32.15427139,35.15002226,52.48962256,Toys,34.75918822
P60412,27.30593166,16.27751635,29.70025572,96.03446305,Clothing,61.90885653
P19301,24.55080913,19.17764686245946,27.52908325,44.7411641,Clothing,58.44489043
P81625,33.66598246,23.01680315,23.99642056,27.80686508,Toys,60.65255058
P21900,19.03724913,17.03593521,28.49538156,31.77293625,Toys,61.92602138
P16260,23.62612873,25.46855459,36.66456756,55.02710317,Toys,84.70581909
P67964,40.53802052,28.87759874,36.50979232,67.33935571,Toys,17.00815133
P08167,31.17327383,20.744729450869144,34.55233868,2.123180943,Electronics,36.72939476
P36933,16.33121302,15.13699791,16.53640975,22.3564693,Furniture,58.60017274
P11472,31.81021559,25.12383836,29.96697375,50.03329834,Food,28.33277386
P91631,23.26509376,25.00406413,41.70982693,63.51487171,Electronics,97.81531221
P27049,23.46670767,24.00875336,18.40159423,50.97896925748679,Toys,26.31502596
P18789,34.12931454,19.73416007,29.52505984,51.46002741747362,Food,46.96288806
P68088,30.365180694590066,17.434659,16.05523593,41.8276995,Toys,87.73650457
P72987,32.23914134,24.97655992,-2.068691057,46.85096877,Toys,8.006366266
P91790,37.32640077,26.78744706,36.11276723,83.74797636,Toys,82.06880021
P72402,33.14247333,25.04649348,-0.489400383,60.32161765,Clothing,57.1008369
P05087,15.21088431,29.43780167,30.32297937,40.97059063,Clothing,3.180204082
P16875,30.59218434,15.06910874,28.27726266,49.67398589,Electronics,90.2912892
P16604,27.18899707,26.50564149,25.25611823,11.7295202,Food,3.919683546
P39416,70.19010106,22.36499591,33.4706368,188.5545774,Furniture,51.52177963
P80392,35.38755992,27.16284345,31.83563399,20.5602219,Food,4.903124637
P22058,21.79317682,15.1374241,24.533704302537412,35.86052837,Food,7.120009847
P85087,24.83955272,12.01551498,10.59756006,40.61994663,Toys,88.72043143
P83147,37.17542256,19.15241317,24.11876278,83.67122656,Furniture,76.5825547
P74069,24.08428611,24.06980019,28.25494955,69.56991015,Electronics,19.69411732
P11180,36.4719594,12.65050791,-0.5517079354,56.31488897,Toys,62.04679732
P27225,33.2875111,17.06377729,35.97073711,77.56744564,Toys,79.46795684
P31507,40.14370065,25.49054766,12.86757599,75.13491606,Toys,88.95906414
P50604,24.48141854,32.13115244,28.55878887,66.13304571,Toys,46.83069268
P24563,36.10370265,7.890284859,15.76822585,28.76267178,Toys,89.74998774
P44079,30.46980594,22.95713754,24.11039319,38.80195262,Food,50.78500727
P91379,27.9641964,23.70630824,33.0286084,20.2226598,Toys,68.82280422
P62000,13.31415926,12.58895096,12.2539565,27.5248482,Electronics,97.90293594
P56154,33.01547342,45.54486054,27.26326248,40.71050858,Furniture,23.59517892
P17216,45.65524029,28.99482688,14.38567791,26.86399101,Food,16.85212761
P94537,23.96014813,21.24152547,24.67756979,44.39963113,Electronics,34.2018825
P13285,35.93101258,21.51764934,32.849773,5.397191434,Food,16.43990227
P74710,34.92451264,28.77722169,32.45406721,100.2457902,Toys,28.41628057
